,cevae_ite
1494,-0.022531668
1495,-0.010131956
1496,-0.012495602
1497,-0.013476278
1498,-0.018910859
1499,-0.012064835
1500,-0.023863705
1501,-0.016840525
1502,-0.02159982
1503,-0.019586731
1504,-0.016082885
1505,-0.011359986
1506,-0.017349884
1507,-0.01747408
1508,-0.017468693
1509,-0.029019672
1510,-0.025976898
1511,-0.018122943
1512,-0.020654529
1513,-0.026176199
1514,-0.020399457
1515,-0.010358623
1516,-0.009152787
1517,-0.010032465
1518,-0.025599301
1519,-0.014768487
1520,-0.01029085
1521,-0.022753019
1522,-0.012045351
1523,-0.01403728
1524,-0.020410398
1525,-0.011077479
1526,-0.016386086
1527,-0.019720417
1528,-0.019797035
1529,-0.014104713
1530,-0.018297028
1531,-0.021590084
1532,-0.020285331
1533,-0.017823188
1534,-0.019432275
1535,-0.013273132
1536,-0.015399216
1537,-0.016975833
1538,-0.012524602
1539,-0.016801957
1540,-0.015586575
1541,-0.017233796
1542,-0.014581091
1543,-0.031891648
1544,-0.016144356
1545,-0.013872179
1546,-0.012008406
1547,-0.018174801
1548,-0.016450113
1549,-0.016642353
1550,-0.020244131
1551,-0.017790869
1552,-0.011385963
1553,-0.011644545
1554,-0.014158705
1555,-0.018681206
1556,-0.025985399
1557,-0.018059002
1558,-0.014594658
1559,-0.010467402
1560,-0.013958837
1561,-0.010123874
1562,-0.017407931
1563,-0.019302525
1564,-0.018263465
1565,-0.019903075
1566,-0.018516576
1567,-0.018010074
1568,-0.018550159
1569,-0.01949732
1570,-0.015991703
1571,-0.016198758
1572,-0.018827206
1573,-0.012828264
1574,-0.035075318
1575,-0.011860763
1576,-0.023595367
1577,-0.023049679
1578,-0.014879408
1579,-0.010088531
1580,-0.015412038
1581,-0.013263805
1582,-0.021050837
1583,-0.033872228
1584,-0.0134377
1585,-0.020706758
1586,-0.01090238
1587,-0.015778892
1588,-0.02451911
1589,-0.014838788
1590,-0.019325987
1591,-0.008297428
1592,-0.013980388
1593,-0.010552677
1594,-0.011264496
1595,-0.02473741
1596,-0.011658123
1597,-0.014200629
1598,-0.018019522
1599,-0.016692843
1600,-0.018379254
1601,-0.013072394
1602,-0.025411662
1603,-0.015061372
1604,-0.015764661
1605,-0.013750628
1606,-0.024309522
1607,-0.019546334
1608,-0.011257446
1609,-0.017323419
1610,-0.009313854
1611,-0.021551384
1612,-0.017383466
1613,-0.016695095
1614,-0.018498346
1615,-0.027421607
1616,-0.012501234
1617,-0.01287994
1618,-0.014712551
1619,-0.015916856
1620,-0.023927741
1621,-0.012660589
1622,-0.023704678
1623,-0.033116158
1624,-0.017068041
1625,-0.015250664
1626,-0.012785451
1627,-0.023081772
1628,-0.01876373
1629,-0.021120468
1630,-0.019071151
1631,-0.027055481
1632,-0.020957606
1633,-0.013343512
1634,-0.019760512
1635,-0.011608054
1636,-0.019250263
1637,-0.012768713
1638,-0.014007595
1639,-0.007962675
1640,-0.016700419
1641,-0.01634815
1642,-0.024029449
1643,-0.014961717
1644,-0.013029055
1645,-0.014028758
1646,-0.009138018
1647,-0.01365846
1648,-0.013833841
1649,-0.0164339
1650,-0.013761187
1651,-0.015022913
1652,-0.02655335
1653,-0.016984468
1654,-0.024411028
1655,-0.023912914
1656,-0.023035748
1657,-0.021367267
1658,-0.010233344
1659,-0.020465411
1660,-0.022063965
1661,-0.022222115
1662,-0.014279444
1663,-0.008125266
1664,-0.015645897
1665,-0.014804685
1666,-0.011807747
1667,-0.02147346
1668,-0.007889492
1669,-0.026721306
1670,-0.017488295
1671,-0.012015612
1672,-0.010174458
1673,-0.014983432
1674,-0.017237129
1675,-0.015562756
1676,-0.018188344
1677,-0.014685049
1678,-0.026393304
1679,-0.022176098
1680,-0.021608073
1681,-0.02247264
1682,-0.011759459
1683,-0.010070376
1684,-0.015117059
1685,-0.013936876
1686,-0.02503664
1687,-0.020702753
1688,-0.015766559
1689,-0.0171535
1690,-0.018663647
1691,-0.014233468
1692,-0.018094609
1693,-0.012785553
1694,-0.020118114
1695,-0.029383281
1696,-0.013131051
1697,-0.018557239
1698,-0.009760303
1699,-0.009570622
1700,-0.015359541
1701,-0.028092245
1702,-0.024755077
1703,-0.013050201
1704,-0.016253442
1705,-0.021640202
1706,-0.01682201
1707,-0.018033506
1708,-0.013929778
1709,-0.015316632
1710,-0.017720027
1711,-0.014466051
1712,-0.02108678
1713,-0.017607994
1714,-0.012268528
1715,-0.009775413
1716,-0.020770151
1717,-0.014180098
1718,-0.022217715
1719,-0.011513008
1720,-0.0185849
1721,-0.0110553
1722,-0.020425173
1723,-0.014778772
1724,-0.013441557
1725,-0.023717804
1726,-0.01690473
1727,-0.013861365
1728,-0.013139681
1729,-0.013810858
1730,-0.014549406
1731,-0.016088558
1732,-0.018846668
1733,-0.010996412
1734,-0.019046057
1735,-0.019790722
1736,-0.010706866
1737,-0.020764343
1738,-0.022549555
1739,-0.018058131
1740,-0.017986353
1741,-0.016606294
1742,-0.01195441
1743,-0.015709033
1744,-0.012008249
1745,-0.020937093
1746,-0.021222796
1747,-0.013558269
1748,-0.012089322
1749,-0.010298636
1750,-0.019569431
1751,-0.027760603
1752,-0.012304696
1753,-0.020902935
1754,-0.015827464
1755,-0.022833649
1756,-0.01410511
1757,-0.012700154
1758,-0.020329617
1759,-0.021164097
1760,-0.02368472
1761,-0.014212627
1762,-0.013976661
1763,-0.019496797
1764,-0.009101928
1765,-0.021166852
1766,-0.01655806
1767,-0.020555966
1768,-0.022037322
1769,-0.017875137
1770,-0.012623888
1771,-0.011968788
1772,-0.015764529
1773,-0.014402491
1774,-0.013943711
1775,-0.026944095
1776,-0.010759462
1777,-0.010883335
1778,-0.019014822
1779,-0.0215523
1780,-0.025500026
1781,-0.024468232
1782,-0.035477847
1783,-0.018153572
1784,-0.025447188
1785,-0.016540317
1786,-0.023003455
1787,-0.014907999
1788,-0.01101524
1789,-0.025485909
1790,-0.020768562
1791,-0.019209433
1792,-0.012045389
1793,-0.019302519
1794,-0.01919196
1795,-0.016567707
1796,-0.028726632
1797,-0.014853865
1798,-0.017313136
1799,-0.019004144
1800,-0.012955916
1801,-0.016099751
1802,-0.018315364
1803,-0.012896046
1804,-0.011226384
1805,-0.027127834
1806,-0.01312575
1807,-0.01023957
1808,-0.026432477
1809,-0.025343936
1810,-0.01312149
1811,-0.012479447
1812,-0.026150536
1813,-0.014486672
1814,-0.010997544
1815,-0.012077503
1816,-0.011057875
1817,-0.012447965
1818,-0.020704931
1819,-0.02515557
1820,-0.016369853
1821,-0.017149815
1822,-0.023706626
1823,-0.021364274
1824,-0.026727444
1825,-0.022360994
1826,-0.01694097
1827,-0.017041149
1828,-0.014889691
1829,-0.018321654
1830,-0.016579585
1831,-0.015369588
1832,-0.011964699
1833,-0.016768238
1834,-0.010706698
1835,-0.02097044
1836,-0.018618969
1837,-0.022063311
1838,-0.018695628
1839,-0.017141012
1840,-0.016045231
1841,-0.015366837
1842,-0.026558133
1843,-0.032006387
1844,-0.016209744
1845,-0.023354108
1846,-0.013345829
1847,-0.011441723
1848,-0.020643076
1849,-0.022536492
1850,-0.020124575
1851,-0.023107067
1852,-0.019125843
1853,-0.017937055
1854,-0.019677328
1855,-0.019171244
1856,-0.016039707
1857,-0.022043129
1858,-0.012354643
1859,-0.016563756
1860,-0.007864317
1861,-0.025614804
1862,-0.015601303
1863,-0.020256562
1864,-0.016569024
1865,-0.018897399
1866,-0.016308334
1867,-0.024219045
1868,-0.017138572
1869,-0.020864723
1870,-0.009571383
1871,-0.020696267
1872,-0.034202937
1873,-0.009932335
1874,-0.012914751
1875,-0.009446272
1876,-0.013544508
1877,-0.014817754
1878,-0.014214022
1879,-0.025884241
1880,-0.035388879
1881,-0.015545188
1882,-0.009411323
1883,-0.018732471
1884,-0.01290622
1885,-0.019394046
1886,-0.015737223
1887,-0.00932781
1888,-0.020058692
1889,-0.012970248
1890,-0.01010112
1891,-0.010809449
1892,-0.016146762
1893,-0.013048254
1894,-0.01787824
1895,-0.011243126
1896,-0.021082487
1897,-0.012677992
1898,-0.024675194
1899,-0.015002704
1900,-0.015541915
1901,-0.017449735
1902,-0.015055457
1903,-0.019717358
1904,-0.017190695
1905,-0.010010266
1906,-0.009468711
1907,-0.017530095
1908,-0.016908679
1909,-0.015867105
1910,-0.013875817
1911,-0.017380863
1912,-0.015571767
1913,-0.025192512
1914,-0.009380477
1915,-0.012921774
1916,-0.02214646
1917,-0.025427913
1918,-0.015600025
1919,-0.025439465
1920,-0.010213312
1921,-0.017126141
1922,-0.016146347
1923,-0.020245502
1924,-0.014949596
1925,-0.011218918
1926,-0.013666817
1927,-0.012016393
1928,-0.015639978
1929,-0.013816822
1930,-0.011249526
1931,-0.012503936
1932,-0.018652005
1933,-0.027099889
1934,-0.012150448
1935,-0.0161091
1936,-0.017260911
1937,-0.010830405
1938,-0.018863114
1939,-0.01469413
1940,-0.023194538
1941,-0.013321679
1942,-0.013598058
1943,-0.014957665
1944,-0.017830903
1945,-0.021758588
1946,-0.017119797
1947,-0.019155612
1948,-0.01516124
1949,-0.01760727
1950,-0.022389125
1951,-0.020724222
1952,-0.014060078
1953,-0.009032277
1954,-0.007023765
1955,-0.014027725
1956,-0.020293839
1957,-0.015736645
1958,-0.023908269
1959,-0.012364442
1960,-0.024936739
1961,-0.013878664
1962,-0.015963744
1963,-0.010570702
1964,-0.022079302
1965,-0.010824642
1966,-0.010567134
1967,-0.024945674
1968,-0.017501099
1969,-0.018341642
1970,-0.021791698
1971,-0.018491697
1972,-0.022664042
1973,-0.019328339
1974,-0.031542998
1975,-0.016391005
1976,-0.019259758
1977,-0.014390934
1978,-0.020607388
1979,-0.019936066
1980,-0.015213268
1981,-0.023587689
1982,-0.022589022
1983,-0.011009433
1984,-0.015433796
1985,-0.022282403
1986,-0.012539347
1987,-0.020031875
1988,-0.014667257
1989,-0.0098137
1990,-0.016569572
1991,-0.025624195
1992,-0.013964811
1993,-0.022287345
1994,-0.013566047
1995,-0.019621477
1996,-0.016126869
1997,-0.022256676
1998,-0.014823956
1999,-0.029797908
2000,-0.013680235
2001,-0.015924996
2002,-0.01839542
2003,-0.015534541
2004,-0.020663019
2005,-0.017623158
2006,-0.013140751
2007,-0.014841462
2008,-0.023052074
2009,-0.015822129
2010,-0.019785235
2011,-0.02839669
2012,-0.012555876
2013,-0.020367796
2014,-0.020975966
2015,-0.028339712
2016,-0.02274872
2017,-0.01553553
2018,-0.025858421
2019,-0.01938316
2020,-0.017324325
2021,-0.012884418
2022,-0.011715771
2023,-0.01644432
2024,-0.022620119
2025,-0.018563785
2026,-0.016230742
2027,-0.017037392
2028,-0.020385185
2029,-0.024465332
2030,-0.019629296
2031,-0.019973081
2032,-0.012715
2033,-0.018001363
2034,-0.018130658
2035,-0.014044962
2036,-0.012115107
2037,-0.013772883
2038,-0.024386726
2039,-0.02179517
2040,-0.03434049
2041,-0.014011655
2042,-0.012554008
2043,-0.020493297
2044,-0.017311469
2045,-0.022542672
2046,-0.011506928
2047,-0.012761593
2048,-0.015594119
2049,-0.032991603
2050,-0.015449854
2051,-0.030895824
2052,-0.025172852
2053,-0.01548227
2054,-0.015366196
2055,-0.026060984
2056,-0.014697401
2057,-0.010815309
2058,-0.02219511
2059,-0.011016116
2060,-0.018621078
2061,-0.012584161
2062,-0.013928306
2063,-0.019159729
2064,-0.016192194
2065,-0.010208872
2066,-0.014639135
2067,-0.012791671
2068,-0.019599082
2069,-0.012479952
2070,-0.01466814
2071,-0.012837721
2072,-0.013762171
2073,-0.02354758
2074,-0.012194175
2075,-0.011518462
2076,-0.011191241
2077,-0.016692508
2078,-0.013629663
2079,-0.009858586
2080,-0.010157865
2081,-0.01506574
2082,-0.023771919
2083,-0.014662435
2084,-0.030136583
2085,-0.023455001
2086,-0.012907911
2087,-0.017383341
2088,-0.026438393
2089,-0.020672794
2090,-0.013908541
2091,-0.024724968
2092,-0.019655764
2093,-0.014914642
2094,-0.019041874
2095,-0.018845649
2096,-0.015763953
2097,-0.022900559
2098,-0.00987821
2099,-0.018464481
2100,-0.031017831
2101,-0.01646179
2102,-0.008800059
2103,-0.032553457
2104,-0.017587295
2105,-0.01669167
2106,-0.019214405
2107,-0.011337024
2108,-0.018693922
2109,-0.013957535
2110,-0.017116973
2111,-0.013371671
2112,-0.010222303
2113,-0.013936943
2114,-0.009120466
2115,-0.011918105
2116,-0.016908646
2117,-0.010333217
2118,-0.014015663
2119,-0.011833193
2120,-0.01227901
2121,-0.009164095
2122,-0.018724756
2123,-0.017125703
2124,-0.01595
2125,-0.024681872
2126,-0.014763772
2127,-0.019889519
2128,-0.024768971
2129,-0.013760609
2130,-0.012124448
2131,-0.015425028
2132,-0.021494025
2133,-0.017021261
2134,-0.016080059
2135,-0.020836232
2136,-0.021526018
2137,-0.024015447
2138,-0.018450478
2139,-0.018330896
2140,-0.027208349
2141,-0.014907082
2142,-0.01576224
2143,-0.0166828
2144,-0.021245541
2145,-0.018070219
2146,-0.010159702
2147,-0.016314676
2148,-0.014111889
2149,-0.013556051
2150,-0.013874809
2151,-0.014230997
2152,-0.02316675
2153,-0.019766867
2154,-0.029341403
2155,-0.015736628
2156,-0.016328793
2157,-0.022357238
2158,-0.021670656
2159,-0.01134473
2160,-0.016030673
2161,-0.022078091
2162,-0.011383541
2163,-0.014984451
2164,-0.014269348
2165,-0.017645959
2166,-0.011096412
2167,-0.024233485
2168,-0.019727562
2169,-0.018484158
2170,-0.013073859
2171,-0.014167971
2172,-0.025229985
2173,-0.015425514
2174,-0.020844012
2175,-0.011824183
2176,-0.014039088
2177,-0.025736863
2178,-0.018366579
2179,-0.012893932
2180,-0.021203682
2181,-0.017498679
2182,-0.011521755
2183,-0.020470019
2184,-0.020612907
2185,-0.019745417
2186,-0.015355059
2187,-0.027936421
2188,-0.024163654
2189,-0.019598825
2190,-0.011374239
2191,-0.010960096
2192,-0.01261667
2193,-0.019726763
2194,-0.01586505
2195,-0.015312163
2196,-0.022913093
2197,-0.015593441
2198,-0.012004907
2199,-0.022227371
2200,-0.019974185
2201,-0.011873581
2202,-0.018955193
2203,-0.01312307
2204,-0.016102284
2205,-0.010844804
2206,-0.010457708
2207,-0.014581247
2208,-0.022232454
2209,-0.021693451
2210,-0.009529348
2211,-0.015997009
2212,-0.0175651
2213,-0.01761494
2214,-0.01125594
2215,-0.018327992
2216,-0.019321742
2217,-0.018581659
2218,-0.01789628
2219,-0.018391153
2220,-0.015333714
2221,-0.009158373
2222,-0.018266048
2223,-0.018610332
2224,-0.023990553
2225,-0.017850941
2226,-0.018795872
2227,-0.014020821
2228,-0.023676619
2229,-0.016321076
2230,-0.019749351
2231,-0.012875543
2232,-0.019855164
2233,-0.010028688
2234,-0.008352689
2235,-0.025094414
2236,-0.014157146
2237,-0.023848567
2238,-0.01430201
2239,-0.011260143
2240,-0.015363548
2241,-0.01000837
2242,-0.013920069
2243,-0.013347404
2244,-0.023236211
2245,-0.009648967
2246,-0.014208927
2247,-0.014384854
2248,-0.01559954
2249,-0.014791572
2250,-0.019976517
2251,-0.02216965
2252,-0.007190834
2253,-0.009197568
2254,-0.010053921
2255,-0.025162278
2256,-0.015969036
2257,-0.007133488
2258,-0.022847604
2259,-0.012761942
2260,-0.01316662
2261,-0.021050388
2262,-0.025526006
2263,-0.013056908
2264,-0.023591286
2265,-0.008424392
2266,-0.019921849
2267,-0.01520708
2268,-0.00946594
2269,-0.01219716
2270,-0.011668824
2271,-0.011543466
2272,-0.023781365
2273,-0.009370939
2274,-0.008574735
2275,-0.009528542
2276,-0.013355565
2277,-0.012032971
2278,-0.019326746
2279,-0.013373122
2280,-0.023490585
2281,-0.008519832
2282,-0.008295796
2283,-0.016515205
2284,-0.013335302
2285,-0.018686699
2286,-0.020733425
2287,-0.017812902
2288,-0.020287588
2289,-0.009083859
2290,-0.013427782
2291,-0.016624993
2292,-0.012249881
2293,-0.00763815
2294,-0.020915186
2295,-0.017183617
2296,-0.014771012
2297,-0.02280296
2298,-0.014488542
2299,-0.023013722
2300,-0.018232446
2301,-0.022394704
2302,-0.01502432
2303,-0.02033622
2304,-0.013093617
2305,-0.013295388
2306,-0.015650496
2307,-0.009239725
2308,-0.012630841
2309,-0.026214492
2310,-0.017705837
2311,-0.014686691
2312,-0.011912855
2313,-0.014515124
2314,-0.016826754
2315,-0.016101342
2316,-0.009303748
2317,-0.01708816
2318,-0.010606419
2319,-0.011292793
2320,-0.025944972
2321,-0.014875372
2322,-0.025405657
2323,-0.018962968
2324,-0.012996818
2325,-0.019153507
2326,-0.016746528
2327,-0.024904663
2328,-0.011025535
2329,-0.016432993
2330,-0.01905264
2331,-0.014495229
2332,-0.015575772
2333,-0.018068532
2334,-0.024038639
2335,-0.012101097
2336,-0.010320161
2337,-0.0154048
2338,-0.020062502
2339,-0.024454664
2340,-0.010850382
2341,-0.032835785
2342,-0.025674365
2343,-0.023713235
2344,-0.032007076
2345,-0.016670112
2346,-0.022795569
2347,-0.016211102
2348,-0.015315721
2349,-0.018074481
2350,-0.009985616
2351,-0.014300463
2352,-0.015843246
2353,-0.016973266
2354,-0.018158814
2355,-0.020976499
2356,-0.023540497
2357,-0.023453698
2358,-0.018639471
2359,-0.021400105
2360,-0.012414668
2361,-0.027529011
2362,-0.031410798
2363,-0.013080897
2364,-0.022248842
2365,-0.021153839
2366,-0.017975776
2367,-0.020064827
2368,-0.012962443
2369,-0.016584337
2370,-0.02493909
2371,-0.02318937
2372,-0.009521736
2373,-0.01148905
2374,-0.011561912
2375,-0.011746598
2376,-0.012857348
2377,-0.021056546
2378,-0.025273243
2379,-0.015904518
2380,-0.01809286
2381,-0.022895493
2382,-0.022379503
2383,-0.010368127
2384,-0.011406344
2385,-0.0242792
2386,-0.009996461
2387,-0.015771914
2388,-0.012180562
2389,-0.022411393
2390,-0.01450146
2391,-0.011293759
2392,-0.020768609
2393,-0.013547994
2394,-0.01867559
2395,-0.01423408
2396,-0.010953444
2397,-0.022259729
2398,-0.020268904
2399,-0.006887687
2400,-0.01491005
2401,-0.01488397
2402,-0.02127438
2403,-0.016050672
2404,-0.017119037
2405,-0.020444104
2406,-0.015845066
2407,-0.018320201
2408,-0.017648961
2409,-0.025283268
2410,-0.021977156
2411,-0.012790957
2412,-0.022563454
2413,-0.021055683
2414,-0.026241371
2415,-0.012768248
2416,-0.021243827
2417,-0.021663083
2418,-0.018104272
2419,-0.009811667
2420,-0.018845901
2421,-0.015662435
2422,-0.028906964
2423,-0.023855835
2424,-0.012175038
2425,-0.018830845
2426,-0.016959317
2427,-0.013723894
2428,-0.022448972
2429,-0.022091437
2430,-0.020779537
2431,-0.01942534
2432,-0.02440043
2433,-0.009760953
2434,-0.01883577
2435,-0.021714341
2436,-0.026891449
2437,-0.018207621
2438,-0.009505846
2439,-0.020080313
2440,-0.011098352
